feature_1,feature_2,feature_3,period,y
2021-04-12,Google,US,67,43.2
2021-04-12,Google,US,68,43.45
2021-04-12,Google,US,69,43.65
2021-04-12,Google,US,70,43.86
2021-04-12,Google,US,71,44.1
2021-04-12,Google,US,72,44.34
2021-04-12,Google,US,73,44.54
2021-04-12,Google,US,74,44.75
2021-04-12,Google,US,75,44.93
2021-04-12,Google,US,76,45.21
2021-04-12,Google,US,77,45.38
2021-04-12,Google,US,78,45.57
2021-04-12,Google,US,79,45.74
2021-04-12,Google,US,80,45.91
2021-04-12,Google,US,81,46.09
2021-04-12,Google,US,82,46.25
2021-04-12,Google,US,83,46.43
2021-04-12,Google,US,84,46.64
2021-04-12,Google,US,85,46.8
2021-04-12,Google,US,86,46.97
2021-04-12,Google,US,87,47.2
2021-04-12,Google,US,88,47.32
2021-04-12,Google,US,89,47.47
2021-04-12,Google,US,90,47.64
2021-04-12,Google,US,91,47.79
2021-04-12,Google,US,92,47.98
2021-04-12,Google,US,93,48.11
2021-04-12,Google,US,94,48.23
2021-04-12,Organic,Arab,1,0
2021-04-12,Organic,Arab,2,3
2021-04-12,Organic,Arab,3,4.5
2021-04-12,Organic,Arab,4,8
2021-04-12,Organic,Arab,5,9.5
2021-04-12,Organic,Arab,6,11
2021-04-12,Organic,Arab,7,12.5
2021-04-12,Organic,Arab,8,16
2021-04-12,Organic,Arab,9,17.5
2021-04-12,Organic,Arab,11,19
2021-04-12,Organic,Arab,12,22.5
2021-04-12,Organic,Arab,13,24
2021-04-12,Organic,Arab,14,25.5
2021-04-12,Organic,Arab,15,27
2021-04-12,Organic,Arab,16,28.5
2021-04-12,Organic,Arab,17,32
2021-04-12,Organic,Arab,18,33.5
2021-04-12,Organic,Arab,19,35
2021-04-12,Organic,Arab,20,36.5
2021-04-12,Organic,Arab,21,40
2021-04-12,Organic,Arab,22,41.5
2021-04-12,Organic,Arab,23,43
2021-04-12,Organic,Arab,25,45
2021-04-12,Organic,Arab,30,47
2021-04-12,Organic,Arab,34,49
2021-04-12,Organic,Arab,39,51
2021-04-12,Organic,Arab,43,53
2021-04-12,Organic,Other,1,1.43
2021-04-12,Organic,Other,2,3.43
2021-04-12,Organic,Other,3,4.14
2021-04-12,Organic,Other,4,4.86
2021-04-12,Organic,Other,5,5.43
2021-04-12,Organic,Other,6,7
2021-04-12,Organic,Other,7,7.57
2021-04-12,Organic,Other,8,8.14
2021-04-12,Organic,Other,31,8.71
2021-04-12,Organic,Other,44,9
2021-04-12,Organic,Other,59,9.57
2021-04-12,Organic,Other,60,10.14
2021-04-12,Organic,Other,61,10.71
2021-04-12,Organic,Other,62,11.29
2021-04-12,Organic,Other,63,11.86
2021-04-12,Organic,Other,64,12.43
2021-04-12,Organic,Other,65,13
2021-04-12,Organic,Other,66,13.57
2021-04-12,Organic,Other,67,14.14
2021-04-12,Organic,Other,68,14.71
2021-04-12,Organic,Other,69,15.29
2021-04-12,Organic,Other,70,15.86
2021-04-12,Organic,Other,71,16.43
2021-04-12,Organic,Other,72,17
2021-04-12,Organic,RU,1,0.81
2021-04-12,Organic,RU,2,1.47
2021-04-12,Organic,RU,3,2.07
2021-04-12,Organic,RU,4,2.49
2021-04-12,Organic,RU,5,2.91
2021-04-12,Organic,RU,6,3.33
2021-04-12,Organic,RU,7,3.6
2021-04-12,Organic,RU,8,3.88
2021-04-12,Organic,RU,9,4.14
2021-04-12,Organic,RU,10,4.42
2021-04-12,Organic,RU,11,4.63
2021-04-12,Organic,RU,12,4.88
2021-04-12,Organic,RU,13,5.09
2021-04-12,Organic,RU,14,5.3
2021-04-12,Organic,RU,15,5.51
2021-04-12,Organic,RU,16,5.67
2021-04-12,Organic,RU,17,5.79
2021-04-12,Organic,RU,18,5.91
2021-04-12,Organic,RU,19,6.02
2021-04-12,Organic,RU,20,6.14
2021-04-12,Organic,RU,21,6.19
2021-04-12,Organic,RU,22,6.23
2021-04-12,Organic,RU,23,6.28
2021-04-12,Organic,RU,24,6.33
2021-04-12,Organic,RU,25,6.37
2021-04-12,Organic,RU,26,6.47
2021-04-12,Organic,RU,27,6.63
2021-04-12,Organic,RU,28,6.79
2021-04-12,Organic,RU,29,6.91
2021-04-12,Organic,RU,30,7.02
2021-04-12,Organic,RU,31,7.19
2021-04-12,Organic,RU,32,7.4
2021-04-12,Organic,RU,33,7.67
2021-04-12,Organic,RU,34,7.95
2021-04-12,Organic,RU,35,8.12
2021-04-12,Organic,RU,36,8.28
2021-04-12,Organic,RU,37,8.37
2021-04-12,Organic,RU,38,8.47
2021-04-12,Organic,RU,39,8.56
2021-04-12,Organic,RU,40,8.65
2021-04-12,Organic,RU,41,8.74
2021-04-12,Organic,RU,42,8.84
2021-04-12,Organic,RU,43,8.88
2021-04-12,Organic,RU,44,8.98
2021-04-12,Organic,RU,45,9.07
2021-04-12,Organic,RU,46,9.12
2021-04-12,Organic,RU,47,9.16
2021-04-12,Organic,RU,48,9.21
2021-04-12,Organic,RU,49,9.3
2021-04-12,Organic,RU,50,9.42
2021-04-12,Organic,RU,51,9.47
2021-04-12,Organic,RU,54,9.51
2021-04-12,Organic,RU,68,9.56
2021-04-12,Organic,RU,81,9.6
2021-04-12,Organic,RU,82,9.65
2021-04-12,Organic,RU,84,9.7
2021-04-12,Organic,RU,85,9.74
2021-04-12,Organic,RU,88,9.79
2021-04-12,Organic,Tier1,1,1.4
2021-04-12,Organic,Tier1,2,2.8
2021-04-12,Organic,Tier1,3,4.2
2021-04-12,Organic,Tier1,4,5.6
2021-04-12,Organic,Tier1,5,7.8
2021-04-12,Organic,Tier1,6,9.2
2021-04-12,Organic,Tier1,7,10.6
2021-04-12,Organic,Tier1,8,12
2021-04-12,Organic,Tier1,9,13.4
2021-04-12,Organic,Tier1,10,14.8
2021-04-12,Organic,Tier1,11,15.6
2021-04-12,Organic,Tier1,12,16.4
2021-04-12,Organic,Tier1,13,17.2
2021-04-12,Organic,Tier1,14,18
2021-04-12,Organic,Tier1,15,19.4
2021-04-12,Organic,Tier1,16,20.2
2021-04-12,Organic,Tier1,17,21
2021-04-12,Organic,Tier1,18,21.8
2021-04-12,Organic,Tier1,19,22.6
2021-04-12,Organic,Tier1,20,23.4
2021-04-12,Organic,Tier1,21,24.2
2021-04-12,Organic,Tier1,22,25
2021-04-12,Organic,Tier1,24,25.8
2021-04-12,Organic,Tier1,25,26.6
2021-04-12,Organic,Tier1,26,27.4
2021-04-12,Organic,Tier1,27,28.2
2021-04-12,Organic,Tier1,28,29
2021-04-12,Organic,Tier1,29,29.8
2021-04-12,Organic,Tier1,31,31.2
2021-04-12,Organic,Tier1,32,32.6
2021-04-12,Organic,Tier1,33,34
2021-04-12,Organic,Tier1,34,34.8
2021-04-12,Organic,Tier1,35,36.2
2021-04-12,Organic,Tier1,36,37.6
2021-04-12,Organic,Tier1,37,39
2021-04-12,Organic,Tier1,38,40.4
2021-04-12,Organic,Tier1,39,41.2
2021-04-12,Organic,Tier1,40,42.6
2021-04-12,Organic,Tier1,41,44
2021-04-12,Organic,Tier1,42,45.4
2021-04-12,Organic,Tier1,43,46.8
2021-04-12,Organic,Tier1,46,47.6
2021-04-12,Organic,Tier1,47,48.4
2021-04-12,Organic,Tier1,48,49.2
2021-04-12,Organic,Tier1,49,50
2021-04-12,Organic,Tier1,50,50.8
2021-04-12,Organic,Tier1,51,51.6
2021-04-12,Organic,Tier1,52,52.4
2021-04-12,Organic,Tier1,53,53.2
2021-04-12,Organic,Tier1,54,54
2021-04-12,Organic,Tier1,55,54.8
2021-04-12,Organic,Tier1,61,55.6
2021-04-12,Organic,Tier1,62,56.4
2021-04-12,Organic,Tier1,63,57.2
2021-04-12,Organic,Tier1,66,58
2021-04-12,Organic,Tier1,67,58.8
2021-04-12,Organic,Tier1,68,59.6
2021-04-12,Organic,Tier1,69,60.4
2021-04-12,Organic,Tier1,70,61.2
2021-04-12,Organic,Tier1,71,62
2021-04-12,Organic,Tier1,72,62.8
2021-04-12,Organic,Tier1,73,63.6
2021-04-12,Organic,Tier1,74,64.4
2021-04-12,Organic,Tier1,75,65.2
2021-04-12,Organic,Tier1,78,66
2021-04-12,Organic,Tier1,79,66.8
2021-04-12,Organic,Tier1,80,67.6
2021-04-12,Organic,US,1,2.63
2021-04-12,Organic,US,2,5
2021-04-12,Organic,US,3,6.98
2021-04-12,Organic,US,4,8.6
2021-04-12,Organic,US,5,10.09
2021-04-12,Organic,US,6,11.74
2021-04-12,Organic,US,7,13.13
2021-04-12,Organic,US,8,14.4
2021-04-12,Organic,US,9,15.56
2021-04-12,Organic,US,10,16.73
2021-04-12,Organic,US,11,17.83
2021-04-12,Organic,US,12,19.1
2021-04-12,Organic,US,13,20.14
2021-04-12,Organic,US,14,21.31
2021-04-12,Organic,US,15,22.35
2021-04-12,Organic,US,16,23.38
2021-04-12,Organic,US,17,24.36
2021-04-12,Organic,US,18,25.27
2021-04-12,Organic,US,19,26.28
2021-04-12,Organic,US,20,27.1
2021-04-12,Organic,US,21,27.97
2021-04-12,Organic,US,22,28.71
2021-04-12,Organic,US,23,29.53
2021-04-12,Organic,US,24,30.24
2021-04-12,Organic,US,25,31.03
2021-04-12,Organic,US,26,31.71
2021-04-12,Organic,US,27,32.34
2021-04-12,Organic,US,28,32.98
2021-04-12,Organic,US,29,33.56
2021-04-12,Organic,US,30,34.2
2021-04-12,Organic,US,31,34.72
2021-04-12,Organic,US,32,35.26
2021-04-12,Organic,US,33,35.77
2021-04-12,Organic,US,34,36.26
2021-04-12,Organic,US,35,36.78
2021-04-12,Organic,US,36,37.31
2021-04-12,Organic,US,37,37.8
2021-04-12,Organic,US,38,38.28
2021-04-12,Organic,US,39,38.78
2021-04-12,Organic,US,40,39.28
2021-04-12,Organic,US,41,39.77
2021-04-12,Organic,US,42,40.19
2021-04-12,Organic,US,43,40.62
2021-04-12,Organic,US,44,41.07
2021-04-12,Organic,US,45,41.5
2021-04-12,Organic,US,46,41.89
2021-04-12,Organic,US,47,42.25
2021-04-12,Organic,US,48,42.68
2021-04-12,Organic,US,49,43.07
2021-04-12,Organic,US,50,43.48
2021-04-12,Organic,US,51,43.84
2021-04-12,Organic,US,52,44.26
2021-04-12,Organic,US,53,45.31
2021-04-12,Organic,US,54,45.9
2021-04-12,Organic,US,55,46.23
2021-04-12,Organic,US,56,46.59
2021-04-12,Organic,US,57,46.91
2021-04-12,Organic,US,58,47.27
2021-04-12,Organic,US,59,47.68
2021-04-12,Organic,US,60,47.98
2021-04-12,Organic,US,61,48.31
2021-04-12,Organic,US,62,48.63
2021-04-12,Organic,US,63,48.97
2021-04-12,Organic,US,64,49.33
2021-04-12,Organic,US,65,49.82
2021-04-12,Organic,US,66,50.14
2021-04-12,Organic,US,67,50.45
2021-04-12,Organic,US,68,50.65
2021-04-12,Organic,US,69,50.93
2021-04-12,Organic,US,70,51.15
2021-04-12,Organic,US,71,51.37
2021-04-12,Organic,US,72,51.61
2021-04-12,Organic,US,73,51.99
2021-04-12,Organic,US,74,52.2
2021-04-12,Organic,US,75,52.42
2021-04-12,Organic,US,76,52.65
2021-04-12,Organic,US,77,52.83
2021-04-12,Organic,US,78,53.02
2021-04-12,Organic,US,79,53.19
2021-04-12,Organic,US,80,53.44
2021-04-12,Organic,US,81,53.59
2021-04-12,Organic,US,82,53.89
2021-04-12,Organic,US,83,54.08
2021-04-12,Organic,US,84,54.26
2021-04-12,Organic,US,85,54.47
2021-04-12,Organic,US,86,54.65
2021-04-12,Organic,US,87,54.81
2021-04-12,Organic,US,88,55
2021-04-12,Organic,US,89,55.19
2021-04-12,Organic,US,90,55.39
2021-04-12,Organic,US,91,55.55
2021-04-12,Organic,US,92,55.71
2021-04-12,Organic,US,93,55.88
2021-04-12,Organic,US,94,56.05
2021-04-19,Google,Latam,1,0
2021-04-19,Google,Latam,93,4
2021-04-19,Google,Other,1,1.33
2021-04-19,Google,Other,2,5
2021-04-19,Google,Other,3,7.33
2021-04-19,Google,Other,14,8.67
2021-04-19,Google,Other,15,10
2021-04-19,Google,Other,16,11.33
2021-04-19,Google,Other,17,12.67
2021-04-19,Google,Tier1,1,28
2021-04-19,Google,Tier1,54,56
2021-04-19,Google,US,1,2.57
2021-04-19,Google,US,2,5.06
2021-04-19,Google,US,3,6.84
2021-04-19,Google,US,4,8.47
2021-04-19,Google,US,5,10.03
2021-04-19,Google,US,6,11.48
2021-04-19,Google,US,7,12.78
2021-04-19,Google,US,8,13.97
2021-04-19,Google,US,9,15.11
2021-04-19,Google,US,10,16.24
2021-04-19,Google,US,11,17.16
2021-04-19,Google,US,12,18.06
2021-04-19,Google,US,13,18.96
2021-04-19,Google,US,14,19.91
2021-04-19,Google,US,15,20.79
2021-04-19,Google,US,16,21.57
2021-04-19,Google,US,17,22.32
2021-04-19,Google,US,18,23.13
2021-04-19,Google,US,19,23.9
2021-04-19,Google,US,20,24.6
2021-04-19,Google,US,21,25.27
2021-04-19,Google,US,22,25.91
2021-04-19,Google,US,23,26.66
2021-04-19,Google,US,24,27.23
2021-04-19,Google,US,25,27.77
2021-04-19,Google,US,26,28.26
2021-04-19,Google,US,27,28.78
2021-04-19,Google,US,28,29.25
2021-04-19,Google,US,29,29.72
2021-04-19,Google,US,30,30.2
2021-04-19,Google,US,31,30.71
2021-04-19,Google,US,32,31.22
2021-04-19,Google,US,33,31.63
2021-04-19,Google,US,34,32.02
2021-04-19,Google,US,35,32.45
2021-04-19,Google,US,36,32.94
2021-04-19,Google,US,37,33.34
2021-04-19,Google,US,38,33.8
2021-04-19,Google,US,39,34.16
2021-04-19,Google,US,40,34.59
2021-04-19,Google,US,41,34.99
2021-04-19,Google,US,42,35.38
2021-04-19,Google,US,43,35.77
2021-04-19,Google,US,44,36.19
2021-04-19,Google,US,45,36.64
2021-04-19,Google,US,46,37.07
2021-04-19,Google,US,47,37.41
2021-04-19,Google,US,48,37.8
2021-04-19,Google,US,49,38.22
2021-04-19,Google,US,50,38.6
2021-04-19,Google,US,51,38.93
2021-04-19,Google,US,52,39.3
2021-04-19,Google,US,53,40.08
2021-04-19,Google,US,54,40.61
2021-04-19,Google,US,55,41
2021-04-19,Google,US,56,41.45
2021-04-19,Google,US,57,41.78
2021-04-19,Google,US,58,42.19
2021-04-19,Google,US,59,42.51
2021-04-19,Google,US,60,42.84
2021-04-19,Google,US,61,43.26
2021-04-19,Google,US,62,43.6
2021-04-19,Google,US,63,43.97
2021-04-19,Google,US,64,44.23
2021-04-19,Google,US,65,44.53
2021-04-19,Google,US,66,44.8
2021-04-19,Google,US,67,45.06
2021-04-19,Google,US,68,45.33
2021-04-19,Google,US,69,45.59
2021-04-19,Google,US,70,45.9
2021-04-19,Google,US,71,46.2
2021-04-19,Google,US,72,46.45
2021-04-19,Google,US,73,46.68
2021-04-19,Google,US,74,46.96
2021-04-19,Google,US,75,47.23
2021-04-19,Google,US,76,47.46
2021-04-19,Google,US,77,47.67
2021-04-19,Google,US,78,47.9
2021-04-19,Google,US,79,48.14
2021-04-19,Google,US,80,48.35
2021-04-19,Google,US,81,48.57
2021-04-19,Google,US,82,48.81
2021-04-19,Google,US,83,49.1
2021-04-19,Google,US,84,49.34
2021-04-19,Google,US,85,49.54
2021-04-19,Google,US,86,49.75
2021-04-19,Google,US,87,49.99
2021-04-19,Google,US,88,50.22
2021-04-19,Google,US,89,50.48
2021-04-19,Google,US,90,50.66
2021-04-19,Google,US,91,50.95
2021-04-19,Google,US,92,51.13
2021-04-19,Google,US,93,51.37
2021-04-19,Organic,Arab,1,3.5
2021-04-19,Organic,Arab,2,4.5
2021-04-19,Organic,Arab,3,5.5
2021-04-19,Organic,Arab,6,7.25
2021-04-19,Organic,Arab,58,8.25
2021-04-19,Organic,Asia,1,4
2021-04-19,Organic,Asia,2,8
2021-04-19,Organic,Asia,3,12
2021-04-19,Organic,Asia,4,16
2021-04-19,Organic,Asia,5,20
2021-04-19,Organic,Asia,6,24
2021-04-19,Organic,Asia,7,28
2021-04-19,Organic,Asia,8,32
2021-04-19,Organic,Europe,1,4
2021-04-19,Organic,Europe,2,8
2021-04-19,Organic,Latam,1,3.67
2021-04-19,Organic,Latam,2,6
2021-04-19,Organic,Latam,3,8.33
2021-04-19,Organic,Latam,4,10.67
2021-04-19,Organic,Latam,5,12
2021-04-19,Organic,Latam,6,13.33
2021-04-19,Organic,Latam,7,15.67
2021-04-19,Organic,Latam,8,17
2021-04-19,Organic,Latam,9,19.33
2021-04-19,Organic,Latam,10,21.67
2021-04-19,Organic,Latam,11,24
2021-04-19,Organic,Latam,12,25.33
2021-04-19,Organic,Latam,13,26.67
2021-04-19,Organic,Latam,14,28
2021-04-19,Organic,Latam,15,30.33
2021-04-19,Organic,Latam,16,31.67
2021-04-19,Organic,Latam,17,33
2021-04-19,Organic,Latam,18,34.33
2021-04-19,Organic,Latam,19,35.67
2021-04-19,Organic,Latam,20,37
2021-04-19,Organic,Latam,21,38.33
2021-04-19,Organic,Latam,22,39.67
2021-04-19,Organic,Latam,23,41
2021-04-19,Organic,Latam,24,42.33
2021-04-19,Organic,Latam,25,43.67
2021-04-19,Organic,Latam,26,45
2021-04-19,Organic,Latam,27,46.33
2021-04-19,Organic,Latam,28,47.67
2021-04-19,Organic,Latam,29,49
2021-04-19,Organic,Latam,30,50.33
2021-04-19,Organic,Latam,31,51.67
2021-04-19,Organic,Latam,32,53
2021-04-19,Organic,Latam,33,54.33
2021-04-19,Organic,Latam,34,55.67
2021-04-19,Organic,Latam,35,57
2021-04-19,Organic,Latam,36,58.33
2021-04-19,Organic,Latam,37,59.67
2021-04-19,Organic,Latam,38,61
2021-04-19,Organic,Latam,39,62.33
2021-04-19,Organic,Latam,40,63.67
2021-04-19,Organic,Latam,41,65
2021-04-19,Organic,Latam,42,66.33
2021-04-19,Organic,Latam,43,67.67
2021-04-19,Organic,Latam,44,69
2021-04-19,Organic,Latam,45,70.33
2021-04-19,Organic,Latam,46,71.67
2021-04-19,Organic,Latam,47,73
2021-04-19,Organic,Latam,48,74.33
2021-04-19,Organic,Latam,49,75.67
2021-04-19,Organic,Latam,50,77
2021-04-19,Organic,Latam,54,78.33
2021-04-19,Organic,Latam,55,79.67
2021-04-19,Organic,Latam,56,81
2021-04-19,Organic,Latam,57,82.33
2021-04-19,Organic,Latam,58,83.67
2021-04-19,Organic,Latam,59,85
2021-04-19,Organic,Latam,60,86.33
2021-04-19,Organic,Latam,61,87.67
2021-04-19,Organic,Latam,62,89
2021-04-19,Organic,Latam,63,90.33
2021-04-19,Organic,Latam,64,91.67
2021-04-19,Organic,Latam,65,93
2021-04-19,Organic,Latam,66,94.33
2021-04-19,Organic,Latam,67,95.67
2021-04-19,Organic,Latam,68,97
2021-04-19,Organic,Other,1,1.38
2021-04-19,Organic,Other,2,3.63
2021-04-19,Organic,Other,3,5
2021-04-19,Organic,Other,4,5.88
2021-04-19,Organic,Other,5,6.38
2021-04-19,Organic,Other,13,6.88
2021-04-19,Organic,Other,14,7.38
2021-04-19,Organic,Other,15,7.88
2021-04-19,Organic,Other,20,8.75
2021-04-19,Organic,Other,24,9.63
2021-04-19,Organic,Other,29,10.5
2021-04-19,Organic,Other,33,11.38
2021-04-19,Organic,Other,37,12.25
2021-04-19,Organic,Other,41,12.75
2021-04-19,Organic,Other,42,13.63
2021-04-19,Organic,Other,46,15
2021-04-19,Organic,Other,47,15.5
2021-04-19,Organic,Other,48,16
2021-04-19,Organic,Other,49,16.5
2021-04-19,Organic,Other,50,17.88
2021-04-19,Organic,Other,51,18.38
2021-04-19,Organic,Other,55,19.25
2021-04-19,Organic,Other,56,19.75
2021-04-19,Organic,Other,57,20.25
2021-04-19,Organic,Other,58,20.75
2021-04-19,Organic,Other,59,22.13
2021-04-19,Organic,Other,60,22.63
2021-04-19,Organic,Other,61,23.13
2021-04-19,Organic,Other,62,23.63
2021-04-19,Organic,Other,63,25
2021-04-19,Organic,Other,64,25.5
2021-04-19,Organic,Other,65,26
2021-04-19,Organic,Other,66,26.5
2021-04-19,Organic,Other,67,27
2021-04-19,Organic,Other,68,28.38
2021-04-19,Organic,Other,69,28.88
2021-04-19,Organic,Other,70,29.38
2021-04-19,Organic,Other,71,29.88
2021-04-19,Organic,Other,72,31.25
2021-04-19,Organic,Other,73,31.75
2021-04-19,Organic,Other,74,32.25
2021-04-19,Organic,Other,75,32.75
2021-04-19,Organic,Other,76,34.13
2021-04-19,Organic,Other,77,34.63
2021-04-19,Organic,Other,78,35.13
2021-04-19,Organic,Other,79,35.63
2021-04-19,Organic,Other,80,36.13
2021-04-19,Organic,Other,81,37.5
2021-04-19,Organic,Other,82,38
2021-04-19,Organic,Other,83,38.5
2021-04-19,Organic,Other,84,39
2021-04-19,Organic,Other,85,39.5
2021-04-19,Organic,Other,86,40
2021-04-19,Organic,Other,87,40.5
2021-04-19,Organic,Other,88,41
2021-04-19,Organic,Other,89,41.5
2021-04-19,Organic,Other,90,42
2021-04-19,Organic,Other,91,42.5
2021-04-19,Organic,Other,92,43
2021-04-19,Organic,Other,93,43.5
2021-04-19,Organic,RU,1,0.64
2021-04-19,Organic,RU,2,1.52
2021-04-19,Organic,RU,3,2.07
2021-04-19,Organic,RU,4,2.5
2021-04-19,Organic,RU,5,2.93
2021-04-19,Organic,RU,6,3.38
2021-04-19,Organic,RU,7,3.81
2021-04-19,Organic,RU,8,4.21
2021-04-19,Organic,RU,9,4.66
2021-04-19,Organic,RU,10,4.98
2021-04-19,Organic,RU,11,5.26
2021-04-19,Organic,RU,12,5.47
2021-04-19,Organic,RU,13,5.67
2021-04-19,Organic,RU,14,5.91
2021-04-19,Organic,RU,15,6.19
2021-04-19,Organic,RU,16,6.52
2021-04-19,Organic,RU,17,6.72
2021-04-19,Organic,RU,18,7
2021-04-19,Organic,RU,19,7.24
2021-04-19,Organic,RU,20,7.52
2021-04-19,Organic,RU,21,7.76
2021-04-19,Organic,RU,22,8
2021-04-19,Organic,RU,23,8.21
2021-04-19,Organic,RU,24,8.4
2021-04-19,Organic,RU,25,8.6
2021-04-19,Organic,RU,26,8.79
2021-04-19,Organic,RU,27,9
2021-04-19,Organic,RU,28,9.21
2021-04-19,Organic,RU,29,9.41
2021-04-19,Organic,RU,30,9.62
2021-04-19,Organic,RU,31,9.86
2021-04-19,Organic,RU,32,10.07
2021-04-19,Organic,RU,33,10.31
2021-04-19,Organic,RU,34,10.62
2021-04-19,Organic,RU,35,10.93
2021-04-19,Organic,RU,36,11.26
2021-04-19,Organic,RU,37,11.57
2021-04-19,Organic,RU,38,11.9
2021-04-19,Organic,RU,39,12.17
2021-04-19,Organic,RU,40,12.48
2021-04-19,Organic,RU,41,12.81
2021-04-19,Organic,RU,42,13.14
2021-04-19,Organic,RU,43,13.45
2021-04-19,Organic,RU,44,13.72
2021-04-19,Organic,RU,45,14.34
2021-04-19,Organic,RU,46,14.55
2021-04-19,Organic,RU,47,14.62
2021-04-19,Organic,RU,48,14.69
2021-04-19,Organic,RU,49,14.76
2021-04-19,Organic,RU,50,14.83
2021-04-19,Organic,RU,52,14.86
2021-04-19,Organic,RU,53,14.9
2021-04-19,Organic,RU,54,14.93
2021-04-19,Organic,RU,55,15.03
2021-04-19,Organic,RU,56,15.14
2021-04-19,Organic,RU,57,15.22
2021-04-19,Organic,RU,58,15.29
2021-04-19,Organic,RU,59,15.36
2021-04-19,Organic,RU,60,15.48
2021-04-19,Organic,RU,61,15.6
2021-04-19,Organic,RU,62,15.72
2021-04-19,Organic,RU,63,15.84
2021-04-19,Organic,RU,64,15.97
2021-04-19,Organic,RU,65,16.03
2021-04-19,Organic,RU,66,16.1
2021-04-19,Organic,RU,67,16.17
2021-04-19,Organic,RU,68,16.26
2021-04-19,Organic,RU,69,16.36
2021-04-19,Organic,RU,70,16.47
2021-04-19,Organic,RU,71,16.55
2021-04-19,Organic,RU,72,16.66
2021-04-19,Organic,RU,73,16.76
2021-04-19,Organic,RU,74,16.86
2021-04-19,Organic,RU,75,16.97
2021-04-19,Organic,RU,76,17.07
2021-04-19,Organic,RU,77,17.16
2021-04-19,Organic,RU,78,17.26
2021-04-19,Organic,RU,79,17.36
2021-04-19,Organic,RU,80,17.47
2021-04-19,Organic,RU,81,17.55
2021-04-19,Organic,RU,82,17.66
2021-04-19,Organic,RU,83,17.76
2021-04-19,Organic,RU,84,17.86
2021-04-19,Organic,RU,85,17.97
2021-04-19,Organic,RU,86,18.05
2021-04-19,Organic,RU,87,18.14
2021-04-19,Organic,RU,88,18.19
2021-04-19,Organic,RU,89,18.24
2021-04-19,Organic,RU,90,18.33
2021-04-19,Organic,RU,91,18.41
2021-04-19,Organic,RU,92,18.5
2021-04-19,Organic,RU,93,18.55
2021-04-19,Organic,Tier1,1,2
2021-04-19,Organic,Tier1,2,5.5
2021-04-19,Organic,Tier1,3,7.5
2021-04-19,Organic,Tier1,4,9.5
2021-04-19,Organic,Tier1,5,11.5
2021-04-19,Organic,US,1,3.07
2021-04-19,Organic,US,2,5.36
2021-04-19,Organic,US,3,7.28
2021-04-19,Organic,US,4,8.79
2021-04-19,Organic,US,5,10.3
2021-04-19,Organic,US,6,11.74
2021-04-19,Organic,US,7,13.06
2021-04-19,Organic,US,8,14.26
2021-04-19,Organic,US,9,15.63
2021-04-19,Organic,US,10,16.83
2021-04-19,Organic,US,11,18.05
2021-04-19,Organic,US,12,19.1
2021-04-19,Organic,US,13,20.23
2021-04-19,Organic,US,14,21.4
2021-04-19,Organic,US,15,22.31
2021-04-19,Organic,US,16,23.29
2021-04-19,Organic,US,17,24.15
2021-04-19,Organic,US,18,25.03
2021-04-19,Organic,US,19,25.89
2021-04-19,Organic,US,20,26.7
2021-04-19,Organic,US,21,27.47
2021-04-19,Organic,US,22,28.25
2021-04-19,Organic,US,23,28.98
2021-04-19,Organic,US,24,29.63
2021-04-19,Organic,US,25,30.29
2021-04-19,Organic,US,26,30.93
2021-04-19,Organic,US,27,31.66
2021-04-19,Organic,US,28,32.28
2021-04-19,Organic,US,29,32.9
2021-04-19,Organic,US,30,33.49
2021-04-19,Organic,US,31,34.15
2021-04-19,Organic,US,32,34.76
2021-04-19,Organic,US,33,35.31
2021-04-19,Organic,US,34,35.88
2021-04-19,Organic,US,35,36.48
2021-04-19,Organic,US,36,37.11
2021-04-19,Organic,US,37,37.64
2021-04-19,Organic,US,38,38.18
2021-04-19,Organic,US,39,38.69
2021-04-19,Organic,US,40,39.22
2021-04-19,Organic,US,41,39.76
2021-04-19,Organic,US,42,40.24
2021-04-19,Organic,US,43,40.72
2021-04-19,Organic,US,44,41.25
2021-04-19,Organic,US,45,41.72
2021-04-19,Organic,US,46,42.17
2021-04-19,Organic,US,47,42.61
2021-04-19,Organic,US,48,43.1
2021-04-19,Organic,US,49,43.59
2021-04-19,Organic,US,50,44.08
2021-04-19,Organic,US,51,44.53
2021-04-19,Organic,US,52,44.94
2021-04-19,Organic,US,53,45.92
2021-04-19,Organic,US,54,46.59
2021-04-19,Organic,US,55,47.09
2021-04-19,Organic,US,56,47.52
2021-04-19,Organic,US,57,47.97
2021-04-19,Organic,US,58,48.43
2021-04-19,Organic,US,59,48.82
2021-04-19,Organic,US,60,49.2
2021-04-19,Organic,US,61,49.7
2021-04-19,Organic,US,62,50.16
2021-04-19,Organic,US,63,50.56
2021-04-19,Organic,US,64,50.96
2021-04-19,Organic,US,65,51.41
2021-04-19,Organic,US,66,51.89
2021-04-19,Organic,US,67,52.31
2021-04-19,Organic,US,68,52.78
2021-04-19,Organic,US,69,53.14
2021-04-19,Organic,US,70,53.48
2021-04-19,Organic,US,71,53.83
2021-04-19,Organic,US,72,54.26
2021-04-19,Organic,US,73,54.62
2021-04-19,Organic,US,74,54.97
2021-04-19,Organic,US,75,55.35
2021-04-19,Organic,US,76,55.69
2021-04-19,Organic,US,77,56.08
